ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0014812	muscle cell migration	1/96	111/18888	0.00900900900900901	1.77252252252252	0.583431859500564	0.432925163740512	0.587043424177654	0.558429031470203	55742	1
GO:0043280	positive regulation of cysteine-type endopeptidase activity involved in apoptotic process	1/96	111/18888	0.00900900900900901	1.77252252252252	0.583431859500564	0.432925163740512	0.587043424177654	0.558429031470203	1285	1
GO:0090277	positive regulation of peptide hormone secretion	1/96	111/18888	0.00900900900900901	1.77252252252252	0.583431859500564	0.432925163740512	0.587043424177654	0.558429031470203	55638	1
GO:0090398	cellular senescence	1/96	111/18888	0.00900900900900901	1.77252252252252	0.583431859500564	0.432925163740512	0.587043424177654	0.558429031470203	51384	1
GO:0007389	pattern specification process	3/96	474/18888	0.00632911392405063	1.24525316455696	0.386509636362538	0.434290615795839	0.588368698432968	0.559689707577536	712/5013/79365	3
GO:0016579	protein deubiquitination	1/96	112/18888	0.00892857142857143	1.75669642857143	0.574063272018565	0.435824411984689	0.588867922075569	0.56016459744725	8287	1
GO:0046822	regulation of nucleocytoplasmic transport	1/96	112/18888	0.00892857142857143	1.75669642857143	0.574063272018565	0.435824411984689	0.588867922075569	0.56016459744725	3429	1
GO:1902106	negative regulation of leukocyte differentiation	1/96	112/18888	0.00892857142857143	1.75669642857143	0.574063272018565	0.435824411984689	0.588867922075569	0.56016459744725	714	1
GO:0030100	regulation of endocytosis	2/96	291/18888	0.00687285223367698	1.35223367697594	0.432799280544189	0.436787055386069	0.589118483954876	0.560402946131218	2209/57126	2
GO:0031348	negative regulation of defense response	2/96	291/18888	0.00687285223367698	1.35223367697594	0.432799280544189	0.436787055386069	0.589118483954876	0.560402946131218	710/56833	2
GO:0051402	neuron apoptotic process	2/96	292/18888	0.00684931506849315	1.34760273972603	0.42785385814322	0.438517844109188	0.590135608185693	0.561370492441605	838/4671	2
GO:0002793	positive regulation of peptide secretion	1/96	113/18888	0.00884955752212389	1.74115044247788	0.564788995119516	0.438708991045696	0.590135608185693	0.561370492441605	55638	1
GO:0035249	synaptic transmission, glutamatergic	1/96	113/18888	0.00884955752212389	1.74115044247788	0.564788995119516	0.438708991045696	0.590135608185693	0.561370492441605	116443	1
GO:0048640	negative regulation of developmental growth	1/96	114/18888	0.0087719298245614	1.72587719298246	0.555607084570702	0.441578974367114	0.593469614486298	0.564541988505922	2258	1
GO:0051962	positive regulation of nervous system development	2/96	294/18888	0.00680272108843537	1.33843537414966	0.418016675546905	0.441970911835897	0.593470241225172	0.564542584695519	2335/26050	2
GO:0006520	amino acid metabolic process	2/96	295/18888	0.00677966101694915	1.33389830508475	0.413124634552577	0.443693158926123	0.594146916669771	0.565186276793214	8528/6507	2
GO:0022037	metencephalon development	1/96	115/18888	0.00869565217391304	1.71086956521739	0.546515653739307	0.444434435028707	0.594146916669771	0.565186276793214	5013	1
GO:0051963	regulation of synapse assembly	1/96	115/18888	0.00869565217391304	1.71086956521739	0.546515653739307	0.444434435028707	0.594146916669771	0.565186276793214	26050	1
GO:0099565	chemical synaptic transmission, postsynaptic	1/96	115/18888	0.00869565217391304	1.71086956521739	0.546515653739307	0.444434435028707	0.594146916669771	0.565186276793214	100131897	1
GO:2000278	regulation of DNA biosynthetic process	1/96	115/18888	0.00869565217391304	1.71086956521739	0.546515653739307	0.444434435028707	0.594146916669771	0.565186276793214	5570	1
GO:0050673	epithelial cell proliferation	3/96	482/18888	0.00622406639004149	1.22458506224066	0.356989367903237	0.4450353686592	0.594426095935989	0.565451847960217	3249/1285/51384	3
GO:0048511	rhythmic process	2/96	297/18888	0.00673400673400673	1.32491582491582	0.403392963152975	0.447129001508243	0.595843212437863	0.566799889626352	116443/79365	2
GO:0002062	chondrocyte differentiation	1/96	116/18888	0.00862068965517241	1.69612068965517	0.537512871389915	0.447275445748211	0.595843212437863	0.566799889626352	6660	1
GO:0071887	leukocyte apoptotic process	1/96	116/18888	0.00862068965517241	1.69612068965517	0.537512871389915	0.447275445748211	0.595843212437863	0.566799889626352	29126	1
GO:1903131	mononuclear cell differentiation	3/96	484/18888	0.00619834710743802	1.21952479338843	0.349688017082201	0.447709631488015	0.595897981857621	0.56685198940768	116071/246778/56833	3
GO:0045785	positive regulation of cell adhesion	3/96	485/18888	0.00618556701030928	1.21701030927835	0.346048942925408	0.44904491416305	0.596985784415383	0.567886768955059	80380/2335/29126	3
GO:0033209	tumor necrosis factor-mediated signaling pathway	1/96	117/18888	0.00854700854700855	1.68162393162393	0.528596959584669	0.450102078883102	0.596985784415383	0.567886768955059	4671	1
GO:0051261	protein depolymerization	1/96	117/18888	0.00854700854700855	1.68162393162393	0.528596959584669	0.450102078883102	0.596985784415383	0.567886768955059	2258	1
GO:0051928	positive regulation of calcium ion transport	1/96	117/18888	0.00854700854700855	1.68162393162393	0.528596959584669	0.450102078883102	0.596985784415383	0.567886768955059	287	1
GO:0043491	phosphatidylinositol 3-kinase/protein kinase B signal transduction	2/96	299/18888	0.00668896321070234	1.31605351170569	0.393730270707728	0.450553207214457	0.597061767602375	0.567959048476082	2335/51384	2
GO:0023061	signal release	3/96	487/18888	0.00616016427104723	1.21201232032854	0.338793813888089	0.451711728842925	0.598074219149235	0.568922149864222	2865/6854/55638	3
GO:0009308	amine metabolic process	1/96	118/18888	0.00847457627118644	1.66737288135593	0.519766191680458	0.452914406432365	0.598620959155594	0.569442239996642	26002	1
GO:0050830	defense response to Gram-positive bacterium	1/96	118/18888	0.00847457627118644	1.66737288135593	0.519766191680458	0.452914406432365	0.598620959155594	0.569442239996642	163351	1
GO:0051054	positive regulation of DNA metabolic process	2/96	301/18888	0.00664451827242525	1.30730897009967	0.38413549627595	0.45396565749357	0.59948774979116	0.570266780456805	306/5570	2
GO:0034762	regulation of transmembrane transport	3/96	489/18888	0.00613496932515337	1.20705521472393	0.331569135854986	0.454373472627014	0.599504077025721	0.570282311849214	9722/2258/287	3
GO:0071560	cellular response to transforming growth factor beta stimulus	2/96	302/18888	0.00662251655629139	1.30298013245033	0.379363253258462	0.455667438269859	0.599704991369783	0.570473432979171	8287/6660	2
GO:1903707	negative regulation of hemopoiesis	1/96	119/18888	0.00840336134453781	1.65336134453782	0.511018890417864	0.455712500038252	0.599704991369783	0.570473432979171	714	1
GO:1990748	cellular detoxification	1/96	119/18888	0.00840336134453781	1.65336134453782	0.511018890417864	0.455712500038252	0.599704991369783	0.570473432979171	3240	1
GO:0033674	positive regulation of kinase activity	2/96	303/18888	0.0066006600660066	1.2986798679868	0.374607602572959	0.457366237332842	0.601359250474058	0.57204705815127	2209/4919	2
GO:0002718	regulation of cytokine production involved in immune response	1/96	120/18888	0.00833333333333333	1.63958333333333	0.502353426096924	0.458496430988027	0.601801376084718	0.572467633131554	2865	1
GO:0010717	regulation of epithelial to mesenchymal transition	1/96	120/18888	0.00833333333333333	1.63958333333333	0.502353426096924	0.458496430988027	0.601801376084718	0.572467633131554	3249	1
GO:0050804	modulation of chemical synaptic transmission	3/96	493/18888	0.00608519269776876	1.197261663286	0.317209992065758	0.459681417138725	0.602834799638673	0.573450684283421	6507/116443/55638	3
GO:0099177	regulation of trans-synaptic signaling	3/96	494/18888	0.00607287449392713	1.19483805668016	0.313638795585349	0.461005105928911	0.60386845047238	0.57443395163669	6507/116443/55638	3
GO:0046660	female sex differentiation	1/96	121/18888	0.00826446280991736	1.62603305785124	0.493768214835064	0.46126627021571	0.60386845047238	0.57443395163669	64478	1
GO:0002367	cytokine production involved in immune response	1/96	122/18888	0.00819672131147541	1.61270491803279	0.48526171690287	0.464022088303805	0.606049195490863	0.576508400098933	2865	1
GO:0045471	response to ethanol	1/96	122/18888	0.00819672131147541	1.61270491803279	0.48526171690287	0.464022088303805	0.606049195490863	0.576508400098933	116443	1
GO:0048608	reproductive structure development	2/96	307/18888	0.00651465798045603	1.28175895765472	0.355748422413225	0.464131342984757	0.606049195490863	0.576508400098933	64478/151449	2
GO:0001838	embryonic epithelial tube formation	1/96	123/18888	0.00813008130081301	1.59959349593496	0.476832435133581	0.466763955485029	0.607394125764209	0.577787774126487	151449	1
GO:0002688	regulation of leukocyte chemotaxis	1/96	123/18888	0.00813008130081301	1.59959349593496	0.476832435133581	0.466763955485029	0.607394125764209	0.577787774126487	56833	1
GO:0030518	intracellular steroid hormone receptor signaling pathway	1/96	123/18888	0.00813008130081301	1.59959349593496	0.476832435133581	0.466763955485029	0.607394125764209	0.577787774126487	8284	1
GO:0071675	regulation of mononuclear cell migration	1/96	123/18888	0.00813008130081301	1.59959349593496	0.476832435133581	0.466763955485029	0.607394125764209	0.577787774126487	56833	1
GO:0071559	response to transforming growth factor beta	2/96	309/18888	0.00647249190938511	1.27346278317152	0.346415173628301	0.467495655944345	0.607824540661772	0.578197209211657	8287/6660	2
GO:0002286	T cell activation involved in immune response	1/96	124/18888	0.00806451612903226	1.5866935483871	0.46847891340248	0.469491941644018	0.608333148318232	0.578681025688084	246778	1
GO:0006413	translational initiation	1/96	124/18888	0.00806451612903226	1.5866935483871	0.46847891340248	0.469491941644018	0.608333148318232	0.578681025688084	9086	1
GO:0010811	positive regulation of cell-substrate adhesion	1/96	124/18888	0.00806451612903226	1.5866935483871	0.46847891340248	0.469491941644018	0.608333148318232	0.578681025688084	2335	1
GO:0043244	regulation of protein-containing complex disassembly	1/96	124/18888	0.00806451612903226	1.5866935483871	0.46847891340248	0.469491941644018	0.608333148318232	0.578681025688084	2258	1
GO:0007249	canonical NF-kappaB signal transduction	2/96	311/18888	0.00643086816720257	1.26527331189711	0.337144879664061	0.470847672645514	0.608529472916112	0.578867780790914	10739/4919	2
GO:0046879	hormone secretion	2/96	311/18888	0.00643086816720257	1.26527331189711	0.337144879664061	0.470847672645514	0.608529472916112	0.578867780790914	2865/55638	2
GO:0061458	reproductive system development	2/96	311/18888	0.00643086816720257	1.26527331189711	0.337144879664061	0.470847672645514	0.608529472916112	0.578867780790914	64478/151449	2
GO:0006690	icosanoid metabolic process	1/96	125/18888	0.008	1.574	0.46019973517257	0.472206116319044	0.608614157404387	0.57894833748369	4671	1
GO:0046632	alpha-beta T cell differentiation	1/96	125/18888	0.008	1.574	0.46019973517257	0.472206116319044	0.608614157404387	0.57894833748369	246778	1
GO:1903305	regulation of regulated secretory pathway	1/96	125/18888	0.008	1.574	0.46019973517257	0.472206116319044	0.608614157404387	0.57894833748369	57126	1
GO:0051047	positive regulation of secretion	2/96	312/18888	0.00641025641025641	1.26121794871795	0.33253304970584	0.472519039092984	0.608614157404387	0.57894833748369	57126/55638	2
GO:0008286	insulin receptor signaling pathway	1/96	126/18888	0.00793650793650794	1.56150793650794	0.451993522103118	0.474906548703703	0.610134176131198	0.580394265587934	2865	1
GO:0098659	inorganic cation import across plasma membrane	1/96	126/18888	0.00793650793650794	1.56150793650794	0.451993522103118	0.474906548703703	0.610134176131198	0.580394265587934	777	1
GO:0099587	inorganic ion import across plasma membrane	1/96	126/18888	0.00793650793650794	1.56150793650794	0.451993522103118	0.474906548703703	0.610134176131198	0.580394265587934	777	1
GO:0003014	renal system process	1/96	127/18888	0.0078740157480315	1.5492125984252	0.443858932717895	0.477593307648616	0.610997007928524	0.581215040176419	10699	1
GO:0003206	cardiac chamber morphogenesis	1/96	127/18888	0.0078740157480315	1.5492125984252	0.443858932717895	0.477593307648616	0.610997007928524	0.581215040176419	55742	1
GO:0021987	cerebral cortex development	1/96	127/18888	0.0078740157480315	1.5492125984252	0.443858932717895	0.477593307648616	0.610997007928524	0.581215040176419	2258	1
GO:0030282	bone mineralization	1/96	127/18888	0.0078740157480315	1.5492125984252	0.443858932717895	0.477593307648616	0.610997007928524	0.581215040176419	338773	1
GO:2001056	positive regulation of cysteine-type endopeptidase activity	1/96	127/18888	0.0078740157480315	1.5492125984252	0.443858932717895	0.477593307648616	0.610997007928524	0.581215040176419	1285	1
GO:0002708	positive regulation of lymphocyte mediated immunity	1/96	128/18888	0.0078125	1.537109375	0.435794661130075	0.4802664616631	0.612865282728332	0.582992249227757	2209	1
GO:0002761	regulation of myeloid leukocyte differentiation	1/96	128/18888	0.0078125	1.537109375	0.435794661130075	0.4802664616631	0.612865282728332	0.582992249227757	714	1
GO:0006612	protein targeting to membrane	1/96	128/18888	0.0078125	1.537109375	0.435794661130075	0.4802664616631	0.612865282728332	0.582992249227757	653082	1
GO:0043588	skin development	2/96	318/18888	0.00628930817610063	1.2374213836478	0.305181388456962	0.482481509362709	0.614191221172771	0.584253557149491	51384/26050	2
GO:0019079	viral genome replication	1/96	129/18888	0.00775193798449612	1.52519379844961	0.42779943582097	0.482926078916849	0.614191221172771	0.584253557149491	3429	1
GO:0051209	release of sequestered calcium ion into cytosol	1/96	129/18888	0.00775193798449612	1.52519379844961	0.42779943582097	0.482926078916849	0.614191221172771	0.584253557149491	287	1
GO:0097237	cellular response to toxic substance	1/96	129/18888	0.00775193798449612	1.52519379844961	0.42779943582097	0.482926078916849	0.614191221172771	0.584253557149491	3240	1
GO:0001822	kidney development	2/96	319/18888	0.00626959247648903	1.23354231974922	0.300674971102343	0.484130861005611	0.614692114978649	0.584730035773329	1285/1286	2
GO:0019058	viral life cycle	2/96	319/18888	0.00626959247648903	1.23354231974922	0.300674971102343	0.484130861005611	0.614692114978649	0.584730035773329	3429/10739	2
GO:0050864	regulation of B cell activation	1/96	130/18888	0.00769230769230769	1.51346153846154	0.419872018469928	0.485572227241599	0.614977022972652	0.585001056431421	56833	1
GO:0051283	negative regulation of sequestering of calcium ion	1/96	130/18888	0.00769230769230769	1.51346153846154	0.419872018469928	0.485572227241599	0.614977022972652	0.585001056431421	287	1
GO:1903322	positive regulation of protein modification by small protein conjugation or removal	1/96	130/18888	0.00769230769230769	1.51346153846154	0.419872018469928	0.485572227241599	0.614977022972652	0.585001056431421	5414	1
GO:0001704	formation of primary germ layer	1/96	131/18888	0.00763358778625954	1.50190839694656	0.412011202832856	0.488204974132782	0.615792829546028	0.585777097957269	2335	1
GO:0010595	positive regulation of endothelial cell migration	1/96	131/18888	0.00763358778625954	1.50190839694656	0.412011202832856	0.488204974132782	0.615792829546028	0.585777097957269	306	1
GO:0070646	protein modification by small protein removal	1/96	131/18888	0.00763358778625954	1.50190839694656	0.412011202832856	0.488204974132782	0.615792829546028	0.585777097957269	8287	1
GO:1901875	positive regulation of post-translational protein modification	1/96	131/18888	0.00763358778625954	1.50190839694656	0.412011202832856	0.488204974132782	0.615792829546028	0.585777097957269	5414	1
GO:0009914	hormone transport	2/96	322/18888	0.0062111801242236	1.22204968944099	0.287243055416942	0.489059740615711	0.615792829546028	0.585777097957269	2865/55638	2
GO:0050890	cognition	2/96	322/18888	0.0062111801242236	1.22204968944099	0.287243055416942	0.489059740615711	0.615792829546028	0.585777097957269	2258/64478	2
GO:0060326	cell chemotaxis	2/96	322/18888	0.0062111801242236	1.22204968944099	0.287243055416942	0.489059740615711	0.615792829546028	0.585777097957269	56833/55742	2
GO:0060070	canonical Wnt signaling pathway	2/96	323/18888	0.00619195046439629	1.21826625386997	0.282794516355709	0.490696274562701	0.616478682945141	0.58642952064633	83999/51384	2
GO:0019730	antimicrobial humoral response	1/96	132/18888	0.00757575757575758	1.4905303030303	0.404215813667005	0.490824386751178	0.616478682945141	0.58642952064633	3503	1
GO:0051282	regulation of sequestering of calcium ion	1/96	132/18888	0.00757575757575758	1.4905303030303	0.404215813667005	0.490824386751178	0.616478682945141	0.58642952064633	287	1
GO:0048593	camera-type eye morphogenesis	1/96	133/18888	0.0075187969924812	1.47932330827068	0.396484705699767	0.493430531924556	0.619238978805983	0.589055270770863	51384	1
GO:0022409	positive regulation of cell-cell adhesion	2/96	325/18888	0.00615384615384615	1.21076923076923	0.273939976053982	0.493959644024846	0.61939025669286	0.589199174884889	80380/29126	2
GO:0031647	regulation of protein stability	2/96	326/18888	0.00613496932515337	1.20705521472393	0.269533774687387	0.495586460323186	0.619927114461956	0.589709864472212	287/55742	2
GO:0002702	positive regulation of production of molecular mediator of immune response	1/96	134/18888	0.00746268656716418	1.46828358208955	0.388816762639353	0.496023476149309	0.619927114461956	0.589709864472212	2865	1
GO:0045727	positive regulation of translation	1/96	134/18888	0.00746268656716418	1.46828358208955	0.388816762639353	0.496023476149309	0.619927114461956	0.589709864472212	51334	1
GO:0051384	response to glucocorticoid	1/96	134/18888	0.00746268656716418	1.46828358208955	0.388816762639353	0.496023476149309	0.619927114461956	0.589709864472212	306	1
GO:0006605	protein targeting	2/96	327/18888	0.00611620795107034	1.20336391437309	0.265141487476038	0.497210018485464	0.620875820171752	0.590612327201292	115362/653082	2
GO:0030879	mammary gland development	1/96	135/18888	0.00740740740740741	1.45740740740741	0.381210896225368	0.498603285592077	0.620875820171752	0.590612327201292	64478	1
GO:0031109	microtubule polymerization or depolymerization	1/96	135/18888	0.00740740740740741	1.45740740740741	0.381210896225368	0.498603285592077	0.620875820171752	0.590612327201292	2258	1
GO:0072175	epithelial tube formation	1/96	135/18888	0.00740740740740741	1.45740740740741	0.381210896225368	0.498603285592077	0.620875820171752	0.590612327201292	151449	1
GO:0051251	positive regulation of lymphocyte activation	2/96	328/18888	0.00609756097560976	1.19969512195122	0.26076301691086	0.498830309346434	0.620875820171752	0.590612327201292	80380/29126	2
GO:0072001	renal system development	2/96	329/18888	0.0060790273556231	1.19604863221885	0.256398266479814	0.500447323915381	0.622377475845543	0.592040787327034	1285/1286	2
GO:0051208	sequestering of calcium ion	1/96	136/18888	0.00735294117647059	1.44669117647059	0.373666045317366	0.501170026091366	0.622765376684025	0.592409780625687	287	1
GO:1904375	regulation of protein localization to cell periphery	1/96	137/18888	0.0072992700729927	1.43613138686131	0.36618117501962	0.503723763159157	0.625426064659527	0.594940778074956	2633	1
GO:0006986	response to unfolded protein	1/96	138/18888	0.0072463768115942	1.42572463768116	0.358755275840387	0.506264561982512	0.626528225277949	0.59598921582474	467	1
GO:0016482	cytosolic transport	1/96	138/18888	0.0072463768115942	1.42572463768116	0.358755275840387	0.506264561982512	0.626528225277949	0.59598921582474	55638	1
GO:0061041	regulation of wound healing	1/96	138/18888	0.0072463768115942	1.42572463768116	0.358755275840387	0.506264561982512	0.626528225277949	0.59598921582474	710	1
GO:0070555	response to interleukin-1	1/96	138/18888	0.0072463768115942	1.42572463768116	0.358755275840387	0.506264561982512	0.626528225277949	0.59598921582474	2633	1
GO:0043401	steroid hormone mediated signaling pathway	1/96	139/18888	0.00719424460431655	1.41546762589928	0.351387362884095	0.508792487425161	0.629143075804685	0.598476610090556	8284	1
GO:0060562	epithelial tube morphogenesis	2/96	335/18888	0.00597014925373134	1.17462686567164	0.230492604357823	0.510080127330793	0.629708039929546	0.599014036039077	64478/151449	2
GO:0071496	cellular response to external stimulus	2/96	335/18888	0.00597014925373134	1.17462686567164	0.230492604357823	0.510080127330793	0.629708039929546	0.599014036039077	467/838	2
GO:0009581	detection of external stimulus	1/96	140/18888	0.00714285714285714	1.40535714285714	0.344076475074904	0.511307604029097	0.630136262568725	0.599421385723617	3249	1
GO:0048813	dendrite morphogenesis	1/96	140/18888	0.00714285714285714	1.40535714285714	0.344076475074904	0.511307604029097	0.630136262568725	0.599421385723617	26050	1
GO:0045862	positive regulation of proteolysis	2/96	336/18888	0.00595238095238095	1.17113095238095	0.226221273541964	0.511673970463127	0.630136262568725	0.599421385723617	3249/1285	2
GO:0030317	flagellated sperm motility	1/96	141/18888	0.00709219858156028	1.39539007092199	0.336821674410228	0.513809976016147	0.631740408467541	0.600947340369762	5414	1
GO:0097722	sperm motility	1/96	141/18888	0.00709219858156028	1.39539007092199	0.336821674410228	0.513809976016147	0.631740408467541	0.600947340369762	5414	1
GO:0048545	response to steroid hormone	2/96	338/18888	0.00591715976331361	1.16420118343195	0.217717470940348	0.514851622903064	0.632508152610247	0.601677662183057	8284/306	2
GO:0046165	alcohol biosynthetic process	1/96	142/18888	0.00704225352112676	1.38556338028169	0.32962204524285	0.516299667289547	0.633773518713323	0.602881350255001	26002	1
GO:0001889	liver development	1/96	143/18888	0.00699300699300699	1.37587412587413	0.322476693590331	0.518776741435509	0.635271033938798	0.604305871751252	3249	1
GO:0009582	detection of abiotic stimulus	1/96	143/18888	0.00699300699300699	1.37587412587413	0.322476693590331	0.518776741435509	0.635271033938798	0.604305871751252	3249	1
GO:1903900	regulation of viral life cycle	1/96	143/18888	0.00699300699300699	1.37587412587413	0.322476693590331	0.518776741435509	0.635271033938798	0.604305871751252	10739	1
GO:0001909	leukocyte mediated cytotoxicity	1/96	144/18888	0.00694444444444444	1.36631944444444	0.315384746470505	0.52124126172477	0.635721442296662	0.604734325750887	2209	1
GO:0007269	neurotransmitter secretion	1/96	144/18888	0.00694444444444444	1.36631944444444	0.315384746470505	0.52124126172477	0.635721442296662	0.604734325750887	6854	1
GO:0030534	adult behavior	1/96	144/18888	0.00694444444444444	1.36631944444444	0.315384746470505	0.52124126172477	0.635721442296662	0.604734325750887	26050	1
GO:0046887	positive regulation of hormone secretion	1/96	144/18888	0.00694444444444444	1.36631944444444	0.315384746470505	0.52124126172477	0.635721442296662	0.604734325750887	55638	1
GO:0099643	signal release from synapse	1/96	144/18888	0.00694444444444444	1.36631944444444	0.315384746470505	0.52124126172477	0.635721442296662	0.604734325750887	6854	1
GO:0007266	Rho protein signal transduction	1/96	145/18888	0.00689655172413793	1.35689655172414	0.308345351261885	0.523693291114144	0.637174180841928	0.606116253126956	440107	1
GO:0071333	cellular response to glucose stimulus	1/96	145/18888	0.00689655172413793	1.35689655172414	0.308345351261885	0.523693291114144	0.637174180841928	0.606116253126956	55638	1
GO:0090090	negative regulation of canonical Wnt signaling pathway	1/96	145/18888	0.00689655172413793	1.35689655172414	0.308345351261885	0.523693291114144	0.637174180841928	0.606116253126956	83999	1
GO:0007224	smoothened signaling pathway	1/96	146/18888	0.00684931506849315	1.34760273972603	0.301357675087889	0.526132892248063	0.639116558211589	0.607963952749533	79989	1
GO:0061008	hepaticobiliary system development	1/96	146/18888	0.00684931506849315	1.34760273972603	0.301357675087889	0.526132892248063	0.639116558211589	0.607963952749533	3249	1
GO:0042063	gliogenesis	2/96	346/18888	0.00578034682080925	1.13728323699422	0.18420774098376	0.527427402486071	0.639502915586214	0.608331477817743	712/4919	2
GO:0043010	camera-type eye development	2/96	346/18888	0.00578034682080925	1.13728323699422	0.18420774098376	0.527427402486071	0.639502915586214	0.608331477817743	9172/51384	2
GO:0050714	positive regulation of protein secretion	1/96	147/18888	0.00680272108843537	1.33843537414966	0.294420904223837	0.52856012746011	0.639502915586214	0.608331477817743	55638	1
GO:0170039	proteinogenic amino acid metabolic process	1/96	147/18888	0.00680272108843537	1.33843537414966	0.294420904223837	0.52856012746011	0.639502915586214	0.608331477817743	8528	1
GO:1904019	epithelial cell apoptotic process	1/96	147/18888	0.00680272108843537	1.33843537414966	0.294420904223837	0.52856012746011	0.639502915586214	0.608331477817743	1285	1
GO:0071331	cellular response to hexose stimulus	1/96	148/18888	0.00675675675675676	1.32939189189189	0.287534243525728	0.530975058774545	0.641912431500965	0.610623546143815	55638	1
GO:0008584	male gonad development	1/96	149/18888	0.00671140939597315	1.32046979865772	0.280696915879853	0.533377747907824	0.642766824982719	0.611436293727486	64478	1
GO:0033157	regulation of intracellular protein transport	1/96	149/18888	0.00671140939597315	1.32046979865772	0.280696915879853	0.533377747907824	0.642766824982719	0.611436293727486	3429	1
GO:0035148	tube formation	1/96	149/18888	0.00671140939597315	1.32046979865772	0.280696915879853	0.533377747907824	0.642766824982719	0.611436293727486	151449	1
GO:0050768	negative regulation of neurogenesis	1/96	149/18888	0.00671140939597315	1.32046979865772	0.280696915879853	0.533377747907824	0.642766824982719	0.611436293727486	2258	1
GO:0046546	development of primary male sexual characteristics	1/96	150/18888	0.00666666666666667	1.31166666666667	0.273908161672344	0.535768256270108	0.644622759131337	0.613201763650834	64478	1
GO:0071326	cellular response to monosaccharide stimulus	1/96	150/18888	0.00666666666666667	1.31166666666667	0.273908161672344	0.535768256270108	0.644622759131337	0.613201763650834	55638	1
GO:0098876	vesicle-mediated transport to the plasma membrane	1/96	151/18888	0.00662251655629139	1.30298013245033	0.26716723827782	0.538146644966771	0.646585206984073	0.615068555456312	23426	1
GO:0045765	regulation of angiogenesis	2/96	353/18888	0.0056657223796034	1.11473087818697	0.155525633897389	0.538252329296768	0.646585206984073	0.615068555456312	306/1285	2
GO:0010508	positive regulation of autophagy	1/96	152/18888	0.00657894736842105	1.29440789473684	0.260473419566307	0.540512974799892	0.648273472940377	0.616674529876626	10739	1
GO:0035966	response to topologically incorrect protein	1/96	152/18888	0.00657894736842105	1.29440789473684	0.260473419566307	0.540512974799892	0.648273472940377	0.616674529876626	467	1
GO:0010950	positive regulation of endopeptidase activity	1/96	153/18888	0.0065359477124183	1.2859477124183	0.253825995427665	0.542867306269748	0.65006859107815	0.61838214815794	1285	1
GO:0016525	negative regulation of angiogenesis	1/96	153/18888	0.0065359477124183	1.2859477124183	0.253825995427665	0.542867306269748	0.65006859107815	0.61838214815794	1285	1
GO:0030010	establishment of cell polarity	1/96	154/18888	0.00649350649350649	1.2775974025974	0.247224271312795	0.545209699576292	0.652358251426723	0.620560203065276	2258	1
GO:0007517	muscle organ development	2/96	359/18888	0.00557103064066852	1.09610027855153	0.13139428770575	0.547396428645384	0.652571513651634	0.620763070200485	9172/467	2
GO:0030183	B cell differentiation	1/96	155/18888	0.00645161290322581	1.26935483870968	0.240667567790922	0.547540214620632	0.652571513651634	0.620763070200485	56833	1
GO:0045807	positive regulation of endocytosis	1/96	155/18888	0.00645161290322581	1.26935483870968	0.240667567790922	0.547540214620632	0.652571513651634	0.620763070200485	2209	1
GO:0051961	negative regulation of nervous system development	1/96	155/18888	0.00645161290322581	1.26935483870968	0.240667567790922	0.547540214620632	0.652571513651634	0.620763070200485	2258	1
GO:2000181	negative regulation of blood vessel morphogenesis	1/96	155/18888	0.00645161290322581	1.26935483870968	0.240667567790922	0.547540214620632	0.652571513651634	0.620763070200485	1285	1
GO:0007043	cell-cell junction assembly	1/96	156/18888	0.00641025641025641	1.26121794871795	0.234155220122292	0.549858911006498	0.653280649753801	0.621437640718447	287	1
GO:0031960	response to corticosteroid	1/96	156/18888	0.00641025641025641	1.26121794871795	0.234155220122292	0.549858911006498	0.653280649753801	0.621437640718447	306	1
GO:0045667	regulation of osteoblast differentiation	1/96	156/18888	0.00641025641025641	1.26121794871795	0.234155220122292	0.549858911006498	0.653280649753801	0.621437640718447	338773	1
GO:0046718	symbiont entry into host cell	1/96	156/18888	0.00641025641025641	1.26121794871795	0.234155220122292	0.549858911006498	0.653280649753801	0.621437640718447	10739	1
GO:0002696	positive regulation of leukocyte activation	2/96	362/18888	0.00552486187845304	1.08701657458564	0.119480228213997	0.551921610037188	0.653625975478384	0.621766134151775	80380/29126	2
GO:1901342	regulation of vasculature development	2/96	362/18888	0.00552486187845304	1.08701657458564	0.119480228213997	0.551921610037188	0.653625975478384	0.621766134151775	306/1285	2
GO:1901343	negative regulation of vasculature development	1/96	157/18888	0.00636942675159236	1.2531847133758	0.227686577845649	0.552165848041698	0.653625975478384	0.621766134151775	1285	1
GO:2001236	regulation of extrinsic apoptotic signaling pathway	1/96	157/18888	0.00636942675159236	1.2531847133758	0.227686577845649	0.552165848041698	0.653625975478384	0.621766134151775	467	1
GO:0000723	telomere maintenance	1/96	158/18888	0.00632911392405063	1.24525316455696	0.221261004379888	0.554461084739579	0.653625975478384	0.621766134151775	5570	1
GO:0006865	amino acid transport	1/96	158/18888	0.00632911392405063	1.24525316455696	0.221261004379888	0.554461084739579	0.653625975478384	0.621766134151775	6507	1
GO:0021915	neural tube development	1/96	158/18888	0.00632911392405063	1.24525316455696	0.221261004379888	0.554461084739579	0.653625975478384	0.621766134151775	151449	1
